"store_id","month","report_flag","net_sales_k","ln_sales","ai_share","web_visits_k","competitor_price","ad_spend_k","stockout_rate"
"ST011",2024-02-01,1,244.44,5.499,46.6,30,104.01,5.96,4.97
"ST011",2024-03-01,1,241.99,5.4889,58.63,29.43,104.05,6.09,4.76
"ST011",2024-04-01,1,232,5.4468,59.24,30.52,103.28,4.77,6.51
"ST011",2024-05-01,1,240.22,5.4816,64.62,31.47,102.87,5.56,4.36
"ST011",2024-06-01,1,253.07,5.5337,73.06,35.07,102.22,6.85,3.55
"ST011",2024-07-01,1,242.72,5.4919,77.24,33.49,102.65,5.78,4.57
"ST011",2024-08-01,1,239.63,5.4791,80.08,33.22,103.31,5.25,4.18
"ST011",2024-09-01,1,246.39,5.5069,78.74,30.85,102.67,5.74,5.93
"ST011",2024-10-01,1,250.15,5.5221,82.61,31.17,102.85,4.86,5.46
"ST011",2024-11-01,1,259.16,5.5574,87.95,31.18,105.25,5.37,5.04
"ST011",2024-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST012",2022-01-01,1,156.14,5.0508,0,19.85,99.86,4.93,8.38
"ST012",2022-02-01,1,159.28,5.0707,0,23.1,101.15,4.72,7.99
"ST012",2022-03-01,1,166.35,5.1141,0,23.69,101.82,5.28,8.53
"ST012",2022-04-01,1,160.21,5.0765,0,20.63,99.46,5.23,6.2
"ST012",2022-05-01,1,159.75,5.0736,0,24.23,99.71,4.34,4.89
"ST012",2022-06-01,1,162.65,5.0916,0,23.14,100.48,5.33,4.73
"ST012",2022-07-01,1,154.07,5.0374,0,19.3,99.84,4.71,5.37
"ST012",2022-08-01,1,158.81,5.0677,0,24.92,98.24,4.13,4.65
"ST012",2022-09-01,1,155.87,5.049,0,21.43,98.33,4.07,6.04
"ST012",2022-10-01,1,169.73,5.1342,0,24.73,100.89,3.84,5.1
"ST012",2022-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST012",2022-12-01,1,167.72,5.1223,0,24.01,99.51,5.51,5.26
"ST012",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST012",2023-02-01,1,162.21,5.0889,0,24.82,101.64,4.79,7.44
"ST012",2023-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST012",2023-04-01,1,176.27,5.172,0,28.22,99.99,6.46,7.39
"ST012",2023-05-01,1,171.29,5.1433,0,24.23,100.28,5.36,6.15
"ST012",2023-06-01,1,171.19,5.1428,0,26.74,102.68,4.71,6.94
"ST012",2023-07-01,1,177.5,5.179,0,24.56,101.14,5.03,5.06
"ST012",2023-08-01,1,177.15,5.177,0,31.2,100.97,5.9,5.74
"ST012",2023-09-01,1,181.75,5.2026,0,28.93,100.7,4.18,4.14
"ST012",2023-10-01,1,170.64,5.1395,0,31.93,99.37,2.99,7.64
"ST012",2023-11-01,1,178.63,5.1853,0,25.34,103.78,5.3,5.46
"ST012",2023-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST012",2024-01-01,1,182.21,5.2052,0,28.1,102.33,3.83,8.02
"ST012",2024-02-01,1,181.83,5.2031,0,29.52,100.19,5.45,7
"ST012",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST012",2024-04-01,1,193.44,5.265,0,30.74,104.7,5.09,5.88
"ST012",2024-05-01,1,176.17,5.1714,0,30.8,101.15,4.63,7.41
"ST012",2024-06-01,1,191.75,5.2562,0,30.07,100.39,5.61,3.61
"ST012",2024-07-01,1,193.09,5.2632,0,30.85,102.31,5.25,5.38
"ST012",2024-08-01,1,182.92,5.2091,0,30.9,101.65,4.85,4.95
"ST012",2024-09-01,1,186.67,5.2294,0,33.79,104.44,3.62,5.2
"ST012",2024-10-01,1,178.55,5.1849,0,29.42,103.24,4.71,6.21
"ST012",2024-11-01,1,180.68,5.1967,0,31.87,103.84,5.5,6.48
"ST012",2024-12-01,1,195.32,5.2746,0,32.91,104.07,5.02,6.66
"ST013",2022-05-01,1,256.51,5.5472,0,22.45,100.64,5.42,5.84
"ST013",2022-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST013",2022-07-01,1,267.35,5.5886,0,22.49,98.33,6.09,3.88
"ST013",2022-08-01,1,266.05,5.5837,0,25.71,100.9,4.97,4.22
"ST013",2022-09-01,1,280.6,5.6369,0,23.7,103.57,5.79,4.17
"ST013",2022-10-01,1,283.58,5.6475,0,25.15,104.85,5.56,4.85
"ST013",2022-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST013",2022-12-01,1,307.57,5.7287,0,24.27,103.9,6.87,3.68
"ST013",2023-01-01,1,297.61,5.6958,0,28.16,104.37,5.77,6.82
"ST013",2023-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST013",2023-03-01,1,287.13,5.6599,8.45,27.37,102.74,5.8,6.26
"ST013",2023-04-01,1,277.94,5.6274,9.66,26.99,103.44,5.13,5.87
"ST013",2023-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST013",2023-06-01,1,268.1,5.5914,11.1,24.58,103.8,5.47,4.09
"ST013",2023-07-01,1,284.66,5.6513,17.54,28.93,103.97,5.43,2.07
"ST013",2023-08-01,1,271.54,5.6041,16.67,25.7,102.39,5.3,6.15
"ST013",2023-09-01,1,290.63,5.6721,20.4,26.19,103.63,4.57,3.6
"ST013",2023-10-01,1,304.86,5.7198,22.05,28.06,104.47,5.77,6.58
"ST013",2023-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST013",2023-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST013",2024-01-01,1,322.53,5.7762,37.81,28.59,104.59,5.36,6.69
"ST013",2024-02-01,1,340.38,5.8301,36.26,28.89,105.33,6.18,7.83
"ST013",2024-03-01,1,340.4,5.8301,53.79,29.88,102.99,7.09,5.65
"ST013",2024-04-01,1,335.57,5.8158,51.47,36.23,103.98,6.14,6.32
"ST013",2024-05-01,1,321.48,5.7729,49.57,31.54,104.67,4.41,5.27
"ST013",2024-06-01,1,349.45,5.8564,60.47,33.44,105.53,5.48,2.92
"ST013",2024-07-01,1,341.82,5.8343,67.18,31.64,104,5.58,4.19
"ST013",2024-08-01,1,321.59,5.7733,64.32,30.2,104.44,4.97,5.86
"ST013",2024-09-01,1,342.19,5.8354,74.97,33.31,106.25,5.92,4.58
"ST013",2024-10-01,1,352.2,5.8642,73.45,34.63,106.97,5.49,5.06
"ST013",2024-11-01,1,364.63,5.8989,78.65,36.9,105.64,5.65,5.2
"ST013",2024-12-01,1,346.71,5.8485,83.74,31.18,105.43,5.54,4.61
"ST014",2022-06-01,1,264.19,5.5767,0,31.22,101.14,9.6,6.17
"ST014",2022-07-01,1,262.75,5.5712,0,35.28,100.48,8.53,6.86
"ST014",2022-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST014",2022-09-01,1,262.83,5.5715,0,34.98,103.04,7.22,4.28
"ST014",2022-10-01,1,269.2,5.5954,0,33.97,101.49,6.99,4.25
"ST014",2022-11-01,1,277.44,5.6256,0,34.02,102.72,7.59,5.82
"ST014",2022-12-01,1,283.95,5.6488,0,32.21,101.77,6.93,6.83
"ST014",2023-01-01,1,313.34,5.7473,0,34.08,104.83,9,5.15
"ST014",2023-02-01,1,300.4,5.7051,0,36.05,103,8.49,9.01
"ST014",2023-03-01,1,293.15,5.6807,0,35.57,103.38,7.79,5.88
"ST014",2023-04-01,1,302,5.7104,0,37.62,102.12,7.69,6.45
"ST014",2023-05-01,1,287.25,5.6603,0,35.26,100.38,9.44,7.38
"ST014",2023-06-01,1,314.92,5.7523,0,37.03,100.17,8.26,2.36
"ST014",2023-07-01,1,279.75,5.6339,0,37.21,102.66,8.9,7.01
"ST014",2023-08-01,1,287.04,5.6596,0,38.17,104.48,9.31,7.91
"ST014",2023-09-01,1,289.09,5.6667,0,37.73,103.24,8.97,5.96
"ST014",2023-10-01,1,271.19,5.6028,0,36.48,102.35,6.51,6.58
"ST014",2023-11-01,1,279.78,5.634,0,39.77,104.89,8.14,8.6
"ST014",2023-12-01,1,293.76,5.6827,0,36.54,103.71,8.31,7.73
"ST014",2024-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST014",2024-02-01,1,340.6,5.8307,55.02,38.48,104.65,7.62,6.31
"ST014",2024-03-01,1,369.95,5.9134,68.68,41.38,103.82,11.01,6.96
"ST014",2024-04-01,1,369.37,5.9118,75.05,39.42,102.68,9.84,7.41
"ST014",2024-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST014",2024-06-01,1,348.86,5.8547,76.83,40.33,102.2,8.79,7.83
"ST015",2022-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST015",2022-02-01,1,301.51,5.7088,0,30.77,101.75,6.74,7.39
"ST015",2022-03-01,1,311.22,5.7405,0,31.4,100.11,7,5.18
"ST015",2022-04-01,1,300.52,5.7055,0,28.89,102.54,6.81,4.71
"ST015",2022-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST015",2022-06-01,1,319.48,5.7667,0,31.52,99.89,7.42,3.32
"ST015",2022-07-01,1,319.93,5.7681,0,30.56,102.29,7.01,4.67
"ST015",2022-08-01,1,314.51,5.751,0,31.05,100.59,7.07,5.79
"ST015",2022-09-01,1,315.92,5.7555,0,31.75,102.44,5.84,5.04
"ST015",2022-10-01,1,324.69,5.7829,0,30.52,101.96,6.82,4.86
"ST015",2022-11-01,1,321,5.7714,0,31.2,103.79,6.35,5.07
"ST015",2022-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST015",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST015",2023-02-01,1,366.94,5.9052,33.1,35.25,102.14,6.08,4.17
"ST015",2023-03-01,1,365.43,5.9011,34.25,32.12,102.26,6.58,4.94
"ST015",2023-04-01,1,372.14,5.9193,47.71,35.2,100.12,7.33,3.61
"ST015",2023-05-01,1,389.69,5.9653,49.59,35.23,101.07,7.15,2.84
"ST015",2023-06-01,1,378.11,5.9352,54.74,36.69,102.43,6.7,3.41
"ST015",2023-07-01,1,344.66,5.8426,49.12,34.29,102.45,5.98,6.48
"ST015",2023-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST015",2023-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST015",2023-10-01,1,378.29,5.9357,70.41,38.04,102.79,6.93,5.69
"ST015",2023-11-01,1,419.65,6.0394,78.31,36.57,103.66,6.62,2.42
"ST015",2023-12-01,1,409.43,6.0148,79.25,32.97,103.53,7.11,5.49
"ST015",2024-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST015",2024-02-01,1,425.79,6.0539,82.71,40.46,101.9,6.35,6.4
"ST015",2024-03-01,1,409.68,6.0154,82.25,38.76,100.09,7.4,7.73
"ST015",2024-04-01,1,424.73,6.0514,85.89,36.22,103.71,6.46,5.12
"ST015",2024-05-01,1,424.61,6.0512,88.64,39.78,102.01,6.35,5.54
"ST016",2022-04-01,1,204.7,5.3215,0,26.86,100.44,6.29,7.81
"ST016",2022-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2022-06-01,1,210.11,5.3476,0,29.01,99.13,6.85,3.22
"ST016",2022-07-01,1,192.78,5.2616,0,25.48,100.33,5.91,6.7
"ST016",2022-08-01,1,190.06,5.2473,0,24.19,99.6,6.02,6.32
"ST016",2022-09-01,1,231.86,5.4461,0,27.17,101.24,6.76,2.46
"ST016",2022-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2022-11-01,1,230.31,5.4394,0,26.29,102.64,7.12,4.13
"ST016",2022-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2023-01-01,1,209.05,5.3426,0,28.32,99.94,6.85,6.74
"ST016",2023-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2023-03-01,1,232.83,5.4503,0,30.98,101.44,7.91,6.84
"ST016",2023-04-01,1,230.99,5.4424,24.75,27.4,98.52,6.03,4.78
"ST016",2023-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2023-06-01,1,250.5,5.5235,27.59,31.74,99.9,7.3,6.33
"ST016",2023-07-01,1,255.06,5.5415,39.76,29.28,100.39,5.91,5.3
"ST016",2023-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2023-09-01,1,272.66,5.6082,43.27,30.4,105.6,6.16,3.69
"ST016",2023-10-01,1,265.27,5.5808,40.83,34.42,104.3,6.08,5.66
"ST016",2023-11-01,1,257.8,5.5522,46.47,32.36,103.51,6.62,7.52
"ST016",2023-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2024-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2024-02-01,1,287.29,5.6605,64.52,34.41,104.01,6.12,7.97
"ST016",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2024-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2024-05-01,1,303.85,5.7165,81.42,35.28,101.11,8.37,6.47
"ST016",2024-06-01,1,302.29,5.7114,73.83,35.24,104.27,5.77,6.47
"ST016",2024-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2024-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2024-09-01,1,302.15,5.7109,88.67,36.62,104.56,7.19,7.44
"ST016",2024-10-01,1,308.34,5.7312,91.44,37.69,106.38,7.71,5.58
"ST016",2024-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST016",2024-12-01,1,316.81,5.7583,92,35.24,104.48,6.13,6.19
"ST017",2022-06-01,1,219.92,5.3933,0,22.56,99.65,6.05,5.8
"ST017",2022-07-01,1,232.38,5.4484,0,23.51,99.18,5.83,5.66
"ST017",2022-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST017",2022-09-01,1,210,5.3471,0,24.45,101.1,6.17,6.24
"ST017",2022-10-01,1,222.32,5.4041,0,23.04,101.76,6.58,6.15
"ST017",2022-11-01,1,210.72,5.3505,0,24.82,99.37,5.47,8.08
"ST017",2022-12-01,1,231.68,5.4453,0,26.42,102.64,5.25,7.26
"ST017",2023-01-01,1,240.65,5.4833,10.42,30.1,100.88,5.98,8.66
"ST017",2023-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST017",2023-03-01,1,247.26,5.5105,15.41,28.4,101.83,6.58,7.58
"ST017",2023-04-01,1,242.05,5.4891,17.04,32.02,100.42,7.42,6.3
"ST017",2023-05-01,1,245.51,5.5034,21.16,27.92,101.61,6.25,4.59
"ST017",2023-06-01,1,230.51,5.4403,24.56,26.15,101.38,5.47,5.26
"ST017",2023-07-01,1,245.4,5.5029,25.33,32.09,101.21,5.91,4.75
"ST017",2023-08-01,1,246.32,5.5066,24.52,27.07,102.41,5.27,5.76
"ST017",2023-09-01,1,259.71,5.5596,31.9,28.21,102.61,5.66,5.46
"ST017",2023-10-01,1,263.2,5.5729,39.99,27.18,100.77,6.02,3.72
"ST017",2023-11-01,1,262.91,5.5718,41.63,28.19,103.62,5.34,6.83
"ST017",2023-12-01,1,269.12,5.5951,46.26,31.15,101.57,4.79,4.97
"ST017",2024-01-01,1,290.17,5.6705,59.51,29.3,102.99,6.62,7.29
"ST017",2024-02-01,1,283.51,5.6472,50.98,27.97,103.62,4.37,6.02
"ST017",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST017",2024-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST017",2024-05-01,1,292.63,5.6789,75.88,31.19,100.84,5.28,4.76
"ST017",2024-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST017",2024-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST017",2024-08-01,1,283.98,5.6489,82.58,32.19,104.61,5.75,5.69
"ST017",2024-09-01,1,303.91,5.7167,81.61,35.55,105.77,6.09,5.35
"ST017",2024-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST017",2024-11-01,1,327.63,5.7919,89.37,34.57,105.21,4.7,4.93
"ST017",2024-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST018",2022-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST018",2022-05-01,1,201.19,5.3043,0,25.21,98.93,7.26,7.55
"ST018",2022-06-01,1,197.89,5.2877,0,27.85,99.68,6.79,7.6
"ST018",2022-07-01,1,198.7,5.2918,0,25.66,101.7,5.66,4.79
"ST018",2022-08-01,1,207.17,5.3335,0,27.43,100.95,7.71,4.16
"ST018",2022-09-01,1,202.64,5.3114,0,26.74,102.12,5.75,4.64
"ST018",2022-10-01,1,204.48,5.3205,0,29.66,98.2,6.54,4.38
"ST018",2022-11-01,1,214.7,5.3692,0,29.33,99.8,5.48,5.87
"ST018",2022-12-01,1,221.27,5.3994,0,30.15,101.18,6.67,6.82
"ST018",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST018",2023-02-01,1,218.95,5.3888,0,31.45,100.49,5.8,6.51
"ST018",2023-03-01,1,208.21,5.3386,0,30.27,99.21,5.21,6.53
"ST018",2023-04-01,1,220.81,5.3973,8.9,32.66,100.83,6.87,10.1
"ST018",2023-05-01,1,229.11,5.4342,18.56,29.56,99.87,7.02,5.67
"ST018",2023-06-01,1,222.59,5.4053,22.22,29.73,101.73,6.4,7.26
"ST018",2023-07-01,1,233.71,5.4541,28.02,33.6,101.31,6.39,4.15
"ST018",2023-08-01,1,234.97,5.4594,29.39,31.57,102.51,5.08,2.34
"ST018",2023-09-01,1,228.18,5.4301,29.4,30.56,102.09,7.12,7.72
"ST018",2023-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST018",2023-11-01,1,257.9,5.5526,41.84,33,103.42,6.13,6.28
"ST018",2023-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST018",2024-01-01,1,279.99,5.6348,56.74,33.49,104.71,6.33,6.79
"ST018",2024-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST018",2024-03-01,1,277.07,5.6243,62.82,31.48,102.15,7.7,4.56
"ST018",2024-04-01,1,275.97,5.6203,62.99,34.25,100.96,7.28,6.04
"ST018",2024-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST018",2024-06-01,1,284.87,5.652,72.57,33.8,102.49,6.18,5
"ST018",2024-07-01,1,279.47,5.6329,79.87,36.84,104.38,5.69,5.71
"ST018",2024-08-01,1,281.31,5.6395,75.36,37.49,102.51,4.39,5.41
"ST018",2024-09-01,1,290.33,5.671,83.84,35.24,105.34,6.72,5.23
"ST018",2024-10-01,1,284.22,5.6497,80.3,35,105.09,5.67,6.12
"ST018",2024-11-01,1,336.02,5.8172,86.6,35.61,104.85,6.41,4.9
"ST019",2022-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST019",2022-03-01,1,336.45,5.8185,0,25.98,101.9,5.33,6.06
"ST019",2022-04-01,1,342.84,5.8373,0,28.55,101.32,6.48,6.59
"ST019",2022-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST019",2022-06-01,1,341.94,5.8346,0,23.74,100.73,6.84,5.29
"ST019",2022-07-01,1,337.17,5.8206,0,26.26,101.66,6.6,2.4
"ST019",2022-08-01,1,337.44,5.8214,0,22.91,101.74,6.14,4.3
"ST019",2022-09-01,1,367.68,5.9072,0,28.36,103.06,5.96,2.34
"ST019",2022-10-01,1,355.38,5.8732,0,25.86,103.05,5.28,3.8
"ST019",2022-11-01,1,360.71,5.8881,0,27.24,102.6,5.55,4.38
"ST019",2022-12-01,1,379.42,5.9386,0,26.76,103.37,5.48,3.91
"ST019",2023-01-01,1,362.52,5.8931,0,29.22,104.25,5.45,7.37
"ST019",2023-02-01,1,355.85,5.8745,0,26.05,101.05,6.19,6.08
"ST019",2023-03-01,1,385.34,5.9541,19.51,28.19,102.07,7.32,4.74
"ST019",2023-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST019",2023-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST019",2023-06-01,1,409.18,6.0142,36.91,30.31,102.5,7.4,3.41
"ST019",2023-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST019",2023-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST019",2023-09-01,1,421.82,6.0446,49.51,30.48,107.55,5.52,1.78
"ST019",2023-10-01,1,419.63,6.0394,46.25,31.02,106.48,5.36,2.46
"ST019",2023-11-01,1,401.07,5.9941,51.02,32.71,104.96,5.81,5.58
"ST019",2023-12-01,1,397.55,5.9853,45.62,32.43,104.21,5.24,7.71
"ST019",2024-01-01,1,433.35,6.0716,55.33,33.6,104.59,5.91,7.75
"ST019",2024-02-01,1,443.55,6.0948,58.92,37.39,103.51,5.25,7.11
"ST019",2024-03-01,1,448.37,6.1056,63.67,32.86,101.79,6.72,7.38
"ST019",2024-04-01,1,482.68,6.1794,68.09,32.92,105.13,6.9,5.27
"ST019",2024-05-01,1,490.71,6.1958,76.1,33.67,103.5,6.52,5.59
"ST019",2024-06-01,1,482.38,6.1787,81.51,34.28,105.19,5.89,4.09
"ST019",2024-07-01,1,448.41,6.1057,84.33,35.85,105.07,7.66,5.21
"ST019",2024-08-01,1,416.75,6.0325,84.16,32.59,105.01,5.46,5.83
"ST019",2024-09-01,1,442.66,6.0928,84.47,39.28,105.28,5.99,5.81
"ST019",2024-10-01,1,453.02,6.1159,82.56,35.5,105.06,5.13,5.85
"ST019",2024-11-01,1,494.41,6.2034,89.74,36.89,104.91,6.58,5.97
"ST019",2024-12-01,1,514.07,6.2424,89.83,36.71,105.37,6.09,4.97
"ST020",2022-03-01,1,265.12,5.5802,0,23.23,100.23,5.91,5.37
"ST020",2022-04-01,1,238.97,5.4764,0,23.43,98.53,4.44,7.06
"ST020",2022-05-01,1,238.4,5.474,0,20.46,100.69,4.88,5.52
"ST020",2022-06-01,1,225.16,5.4168,0,17.62,102.56,4.36,5.62
"ST020",2022-07-01,1,249.23,5.5184,0,23.61,102.78,5.4,4.22
"ST020",2022-08-01,1,245.85,5.5047,0,24.74,102.09,4.79,5.62
"ST020",2022-09-01,1,265.74,5.5825,0,23.45,103.56,5.5,2.36
"ST020",2022-10-01,1,242.54,5.4912,0,22.4,103.1,5.99,5.43
"ST020",2022-11-01,1,247.03,5.5095,0,23.95,102.48,5.58,5.83
"ST020",2022-12-01,1,252.4,5.531,0,20.69,102.06,3.96,6.77
"ST020",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST020",2023-02-01,1,262.62,5.5707,0,26.04,101.96,4.94,6.43
"ST020",2023-03-01,1,259.92,5.5604,0,26.41,103.63,5.53,8.88
"ST020",2023-04-01,1,253.01,5.5334,0,26.06,102.95,4.39,8.26
"ST020",2023-05-01,1,273.41,5.611,0,25.09,101.2,4.04,5.26
"ST020",2023-06-01,1,270.06,5.5986,0,24.77,101.5,4.59,4.5
"ST020",2023-07-01,1,263.7,5.5748,0,26.14,104.6,3.79,4.84
"ST020",2023-08-01,1,265.63,5.5821,0,26.81,102.98,4.35,3.98
"ST020",2023-09-01,1,256.13,5.5457,0,26.15,105.35,4.46,3.6
"ST020",2023-10-01,1,251.77,5.5285,0,26.53,103.65,3.59,5.49
"ST020",2023-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST020",2023-12-01,1,263.79,5.5752,0,28.71,104.79,4.36,7.1
"ST020",2024-01-01,1,274.45,5.6148,0,29.84,103.64,3.84,6.63
"ST020",2024-02-01,1,257.05,5.5493,0,29.07,102.71,4.72,8.81
"ST020",2024-03-01,1,266.84,5.5867,0,28.75,104.61,5.51,7.78
"ST020",2024-04-01,1,268.08,5.5913,0,34.07,102.73,5.14,7.21
"ST020",2024-05-01,1,267.59,5.5895,0,30.19,104.81,4.19,4.51
"ST020",2024-06-01,1,260.67,5.5633,0,32.16,105.27,4.85,6.35
"ST020",2024-07-01,1,271.31,5.6033,0,30.62,105.07,4.47,4.97
"ST020",2024-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST020",2024-09-01,1,268.22,5.5918,0,32.05,104.86,4.1,5.63
"ST020",2024-10-01,1,281.84,5.6413,0,30.32,107.03,5.16,4.46
"ST020",2024-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST020",2024-12-01,1,282.93,5.6452,0,33.33,105.21,4.82,7.27
"ST021",2022-03-01,1,310.49,5.7382,0,32.7,98.5,6.99,7.32
"ST021",2022-04-01,1,306.62,5.7256,0,32.24,96.46,6.79,4.42
"ST021",2022-05-01,1,313.14,5.7467,0,33.39,101.82,6.73,2.97
"ST021",2022-06-01,1,287.26,5.6604,0,27.42,100.65,6.9,3.93
"ST021",2022-07-01,1,304.72,5.7194,0,29.84,102.18,7.23,2.34
"ST021",2022-08-01,1,297.97,5.697,0,33.11,100.72,6.71,3.85
"ST021",2022-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST021",2022-10-01,1,309.49,5.7349,0,33.3,101.68,7.29,5.26
"ST021",2022-11-01,1,321.74,5.7737,0,32.52,104.04,7.12,5.24
"ST021",2022-12-01,1,325.19,5.7844,0,25.6,99.25,6.77,3.9
"ST021",2023-01-01,1,319.13,5.7656,0,31.26,101.82,7.98,7.42
"ST021",2023-02-01,1,326.44,5.7882,19,32.88,102.68,6.28,7.74
"ST021",2023-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST021",2023-04-01,1,333.26,5.8089,36.83,32.79,99.79,7.41,5.74
"ST021",2023-05-01,1,345.95,5.8463,39.68,36.78,101.9,6.59,6.97
"ST021",2023-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST021",2023-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST021",2023-08-01,1,375.54,5.9284,46.67,38.95,102.78,6.66,3.89
"ST021",2023-09-01,1,368.55,5.9096,56.77,34.64,103.67,5.72,3.76
"ST021",2023-10-01,1,366.13,5.903,56.67,32.77,106.34,7.47,7.59
"ST021",2023-11-01,1,408.68,6.0129,57.77,35.47,102.04,7.02,4.84
"ST021",2023-12-01,1,376.61,5.9312,67.35,35.27,101.72,6.64,8.72
"ST021",2024-01-01,1,388.51,5.9623,69.75,37.71,103.42,6.25,6.96
"ST021",2024-02-01,1,386.09,5.9561,69.86,35.48,100.86,7.95,8.38
"ST021",2024-03-01,1,404.37,6.0023,74.94,39.81,100.63,6.84,6.93
"ST021",2024-04-01,1,387.7,5.9602,82.82,36.89,103.8,6.66,5.94
"ST021",2024-05-01,1,427.5,6.058,86.76,35.98,102.41,6.82,3.31
"ST021",2024-06-01,1,425.32,6.0528,87.11,39.12,104.96,6.95,5.33
"ST021",2024-07-01,1,411.05,6.0187,87.82,40.52,104.52,6.47,5.4
"ST021",2024-08-01,1,382.37,5.9464,89.13,38.27,101.92,6.17,6.73
"ST021",2024-09-01,1,445,6.0981,92,40.65,103.99,6.59,3.56
"ST021",2024-10-01,1,435.12,6.0756,92,38.65,105.48,5.83,5.72
"ST021",2024-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST021",2024-12-01,1,474.95,6.1632,92,39.53,103.14,7.44,7.53
"ST022",2022-06-01,1,226.55,5.4229,0,24.38,99.18,6.54,2.73
"ST022",2022-07-01,1,213.23,5.3624,0,25.94,101.81,4.67,4.2
"ST022",2022-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2022-09-01,1,214.75,5.3695,0,25.42,102.98,6.44,4.35
"ST022",2022-10-01,1,214.32,5.3675,0,27.65,102.72,6.99,8.8
"ST022",2022-11-01,1,233.93,5.455,0,27.82,102.66,6.18,3.6
"ST022",2022-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2023-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2023-03-01,1,262.41,5.5699,26.09,30.56,100.89,7.07,6.64
"ST022",2023-04-01,1,266.84,5.5866,32.26,29.15,101.43,5.91,2.53
"ST022",2023-05-01,1,244.26,5.4982,36.16,30.81,101.94,6.51,5.51
